NAME,ADDRESS,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,X,Y, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10794,82 NORTH BROAD STREET,NORWICH,NY,13815,1332,CHENANGO,36017,-75.523164,42.533941, , , , , , , , , , , , , , , , , , , , , , 
DUNNS DRUG STORE,323 MAIN STREET,BOLIVAR,NY,14715,1108,ALLEGANY,36003,-78.168044,42.066525, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10800,2642 MAIN STREET,WHITNEY POINT,NY,13862, ,BROOME,36007,-75.966965,42.329231, , , , , , , , , , , , , , , , , , , , , , 
MAPLE CITY PHARMACY,181 SENECA STREET,HORNELL,NY,14843,1336,STEUBEN,36101,-77.660215,42.335996, , , , , , , , , , , , , , , , , , , , , , 
TOPS,184 SOUTH CASCADE DRIVE,SPRINGVILLE,NY,14141,9275,ERIE,36029,-78.687677,42.504319, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2164,317 SOUTH CASCADE DRIVE,SPRINGVILLE,NY,14141,9108,ERIE,36029,-78.693188,42.500943, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1649,81 WEST MAIN STREET,GOWANDA,NY,14070,1318,CATTARAUGUS,36009,-78.938253,42.462939, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10875,265 NORTH UNION STREET,OLEAN,NY,14760,2663,CATTARAUGUS,36009,-78.43031,42.081012, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 11984,3242 ROUTE 39,YORKSHIRE,NY,14173, ,CATTARAUGUS,36009,-78.478009,42.53069, , , , , , , , , , , , , , , , , , , , , , 
KMART,121 BOLIVAR ROAD,WELLSVILLE,NY,14895,1200,ALLEGANY,36003,-77.962568,42.12613, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10823,12208 NY STATE ROUTE 16,YORKSHIRE,NY,14173, ,CATTARAUGUS,36009,-78.478008,42.529345, , , , , , , , , , , , , , , , , , , , , , 
CVS - 5089,10 SOUTH WORK STREET,FALCONER,NY,14733,1329,CHAUTAUQUA,36013,-79.197768,42.118226, , , , , , , , , , , , , , , , , , , , , , 
SAM'S CLUB - 6431,830 COUNTY ROAD 64,ELMIRA,NY,14903,9719,CHEMUNG,36015,-76.882476,42.151973, , , , , , , , , , , , , , , , , , , , , , 
WEGMANS,1100 CLEMENS CENTER PARKWAY,ELMIRA,NY,14901,1563,CHEMUNG,36015,-76.808771,42.105967, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 10864,402 NORTH MAIN STREET,ELMIRA,NY,14901,2104,CHEMUNG,36015,-76.808627,42.092024, , , , , , , , , , , , , , , , , , , , , , 
TARGET,930 COUNTY ROAD 64,ELMIRA,NY,14903,9704,CHEMUNG,36015,-76.87259,42.152691, , , , , , , , , , , , , , , , , , , , , , 
PRIZELS PHARMACY,535 MAIN STREET,OLEAN,NY,14760,1500,CATTARAUGUS,36009,-78.427512,42.090672, , , , , , , , , , , , , , , , , , , , , , 
CORNER DRUG STORE,1 WASHINGTON STREET,CATTARAUGUS,NY,14719,1015,CATTARAUGUS,36009,-78.868208,42.329554, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2252,39 PARK STREET,OWEGO,NY,13827,1530,TIOGA,36107,-76.263379,42.102639, , , , , , , , , , , , , , , , , , , , , , 
GOWANDA CARE CENTER PHARMACY,41 WEST MAIN STREET,GOWANDA,NY,14070,1305,CATTARAUGUS,36009,-78.936667,42.463056, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2414,269 HARRY L DRIVE,JOHNSON CITY,NY,13790,1422,BROOME,36007,-75.957999,42.123127, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2180,163 ROBINSON STREET,BINGHAMTON,NY,13904,1531,BROOME,36007,-75.889279,42.107891, , , , , , , , , , , , , , , , , , , , , , 
CVS - 622,68 MAIN STREET,BINGHAMTON,NY,13905,2915,BROOME,36007,-75.921692,42.099894, , , , , , , , , , , , , , , , , , , , , , 
UNITED STATES DEPARTMENT OF VETERANS AFFAIRS BINGHAMTON OUTPATIENT CLINIC,425 ROBINSON STREET,BINGHAMTON,NY,13904,1735,BROOME,36007,-75.868353,42.106001, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 3221,515 EAST 4TH STREET,WATKINS GLEN,NY,14891,1218,SCHUYLER,36097,-76.863452,42.38071, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3983,338 WEST WASHINGTON STREET,BATH,NY,14810,1024,STEUBEN,36101,-77.33175,42.338265, , , , , , , , , , , , , , , , , , , , , , 
SAM'S CLUB - 6423,300 NORTH GALLERIA DRIVE,MIDDLETOWN,NY,10941,3036,ORANGE,36071,-74.372524,41.46114, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2992,3217 SILVERBACK LANE,PAINTED POST,NY,14870,8911,STEUBEN,36101,-77.106851,42.155574, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10550,79 FULTON STREET,MIDDLETOWN,NY,10940,5247,ORANGE,36071,-74.41958,41.44153, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 155,96 DOLSON AVENUE,MIDDLETOWN,NY,10940,6502,ORANGE,36071,-74.423322,41.432093, , , , , , , , , , , , , , , , , , , , , , 
HANNAFORD,31 TED DRIVE,PINE BUSH,NY,12566,7032,ORANGE,36071,-74.297277,41.605233, , , , , , , , , , , , , , , , , , , , , , 
WEGMANS,1000 STATE ROUTE 36,HORNELL,NY,14843,9300,STEUBEN,36101,-77.670356,42.348745, , , , , , , , , , , , , , , , , , , , , , 
HANNAFORD,30 TOWER DRIVE,MIDDLETOWN,NY,10941,2023,ORANGE,36071,-74.371108,41.465265, , , , , , , , , , , , , , , , , , , , , , 
UNITED HEALTH SERVICES WILSON MEDICAL CENTER,33-57 HARRISON STREET,JOHNSON CITY,NY,13790,2107,BROOME,36007,-75.958562,42.114482, , , , , , , , , , , , , , , , , , , , , , 
KINNEY DRUGS,6 MAIN STREET,MARATHON,NY,13803, ,CORTLAND,36023,-76.034651,42.440356, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3518,2460 ROUTE 52,PINE BUSH,NY,12566,7038,ORANGE,36071,-74.29708,41.607792, , , , , , , , , , , , , , , , , , , , , , 
MARKET STREET APOTHECARY,78 WEST MARKET STREET,CORNING,NY,14830,2527,STEUBEN,36101,-77.057607,42.143803, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 3838,40 WEST MAIN STREET,SPRINGVILLE,NY,14141,1014,ERIE,36029,-78.668962,42.508252, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 868,9 BROAD STREET,SALAMANCA,NY,14779,1418,CATTARAUGUS,36009,-78.716509,42.154545, , , , , , , , , , , , , , , , , , , , , , 
KMART,2801 WEST STATE STREET,OLEAN,NY,14760,1828,CATTARAUGUS,36009,-78.462511,42.073912, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 12381,10 NORTH MAIN STREET,WELLSVILLE,NY,14895,1232,ALLEGANY,36003,-77.944575,42.120308, , , , , , , , , , , , , , , , , , , , , , 
GEROULD'S PROFESSIONAL PHARMACY,130 SOUTH MAIN STREET,ELMIRA,NY,14904,1309,CHEMUNG,36015,-76.805657,42.083608, , , , , , , , , , , , , , , , , , , , , , 
QUALITY MARKETS,110 SOUTH WORK STREET,FALCONER,NY,14733,1434,CHAUTAUQUA,36013,-79.19759,42.117425, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 10865,424 SOUTH MAIN STREET,ELMIRA,NY,14904,1314,CHEMUNG,36015,-76.803798,42.078128, , , , , , , , , , , , , , , , , , , , , , 
LAKE SHORE HEALTH CARE CENTER PHARMACY,845 ROUTES 5 AND 20,IRVING,NY,14081, ,CHAUTAUQUA,36013,-79.125828,42.558448, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2159,1869 PLAZA DRIVE,OLEAN,NY,14760,1864,CATTARAUGUS,36009,-78.46808,42.08039, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1862,214 CENTRAL AVENUE,SILVER CREEK,NY,14136,1339,CHAUTAUQUA,36013,-79.166766,42.544781, , , , , , , , , , , , , , , , , , , , , , 
GEROULD'S PROFESSIONAL PHARMACY,215 HOFFMAN STREET,ELMIRA,NY,14905,2423,CHEMUNG,36015,-76.822832,42.085101, , , , , , , , , , , , , , , , , , , , , , 
P AND C - 578,1600 CEDAR STREET,ELMIRA,NY,14904,2948,CHEMUNG,36015,-76.793218,42.057409, , , , , , , , , , , , , , , , , , , , , , 
STEEDS PHARMACY,1141 BROADWAY STREET,ELMIRA,NY,14904,2542,CHEMUNG,36015,-76.81769,42.057679, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10887,209 MOUNT ZOAR STREET,ELMIRA,NY,14904,1231,CHEMUNG,36015,-76.80394,42.078933, , , , , , , , , , , , , , , , , , , , , , 
DAN HORN PHARMACY AND HEALTH SERVICES,111 EAST GREEN STREET,OLEAN,NY,14760,3641,CATTARAUGUS,36009,-78.42925,42.074055, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART - 5240,135 FAIRGROUNDS MEMORIAL PARKWAY,ITHACA,NY,14850,5362,TOMPKINS,36109,-76.513987,42.42762, , , , , , , , , , , , , , , , , , , , , , 
CVS - 754,37 RIVERSIDE DRIVE,JOHNSON CITY,NY,13790,2734,BROOME,36007,-75.950029,42.09872, , , , , , , , , , , , , , , , , , , , , , 
WEGMANS,650 HARRY L DRIVE,JOHNSON CITY,NY,13790,1146,BROOME,36007,-75.973222,42.122878, , , , , , , , , , , , , , , , , , , , , , 
"HENDERSON DRUG 10, INC",210 N FRANKLIN ST,WATKINS GLEN,NY,14891,1224,SCHUYLER,36097,-76.873669,42.381738, , , , , , , , , , , , , , , , , , , , , , 
"TOPS MARKETS, LLC",35 FRANKLIN PLZ,DANSVILLE,NY,14437,9221,LIVINGSTON,36051,-77.711075,42.563632, , , , , , , , , , , , , , , , , , , , , , 
UNITED HEALTH SERVICES PHARMACY - ENDICOTT,1302 EAST MAIN STREET,ENDICOTT,NY,13760,5430,BROOME,36007,-76.047311,42.098605, , , , , , , , , , , , , , , , , , , , , , 
"HENDERSON'S DRUG STORE, INC",320 W MAIN STREET,MONTOUR FALLS,NY,14865, ,SCHUYLER,36097,-76.849711,42.345808, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICINE SHOPPE PHARMACY,519 HOOPER ROAD,ENDWELL,NY,13760,1908,BROOME,36007,-76.019154,42.118029, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 1976,1400 COUNTY ROAD 64,HORSEHEADS,NY,14845, ,CHEMUNG,36015,-76.879239,42.151931, , , , , , , , , , , , , , , , , , , , , , 
NATIVE PHARMACEUTICAL DIRECT,77 MAIN STREET,SALAMANCA,NY,14779,1529,CATTARAUGUS,36009,-78.715339,42.158113, , , , , , , , , , , , , , , , , , , , , , 
TOPS MARKETS,2401 WEST STATE STREET,OLEAN,NY,14760,1921,CATTARAUGUS,36009,-78.457968,42.075575, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10801,67-71 ROBINSON STREET,BINGHAMTON,NY,13901,2521,BROOME,36007,-75.897121,42.108154, , , , , , , , , , , , , , , , , , , , , , 
"KINNEY DRUGS, INC 100",2255 N TRIPHAMMER RD,ITHACA,NY,14850,1576,TOMPKINS,36109,-76.481972,42.478915, , , , , , , , , , , , , , , , , , , , , , 
LIONEL R JOHN HEALTH CENTER,987 R C HOAG DRIVE,SALAMANCA,NY,14779,1365,CATTARAUGUS,36009,-78.755169,42.158391, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2326,1000 STATE ROUTE 36,HORNELL,NY,14843,9300,STEUBEN,36101,-77.669148,42.346481, , , , , , , , , , , , , , , , , , , , , , 
CRYSTAL RUN PHARMACY,390 CRYSTAL RUN ROAD,MIDDLETOWN,NY,10941,4051,ORANGE,36071,-74.340233,41.457257, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 11747,99 CHESTNUT STREET,ONEONTA,NY,13820,2412,OTSEGO,36077,-75.068486,42.454416, , , , , , , , , , , , , , , , , , , , , , 
PETERS PHARMACY OF NARROWSBURG,141 KIRKS ROAD,NARROWSBURG,NY,12764,6431,SULLIVAN,36105,-75.056674,41.612916, , , , , , , , , , , , , , , , , , , , , , 
ALITON'S MANAGED CARE PHARMACY,34-38 BALL STREET,PORT JERVIS,NY,12771,2404,ORANGE,36071,-74.691078,41.374043, , , , , , , , , , , , , , , , , , , , , , 
VIC VENA PHARMACY,1322 WEST STATE STREET,OLEAN,NY,14760,2036,CATTARAUGUS,36009,-78.445306,42.077819, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10792,58 GENESEE STREET,GREENE,NY,13778,1228,CHENANGO,36017,-75.770539,42.330034, , , , , , , , , , , , , , , , , , , , , , 
BATH VETERANS AFFAIRS MEDICAL CENTER,76 VETERANS AVENUE,BATH,NY,14810,810,STEUBEN,36101,-77.347671,42.344026, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 11716,321 WEST WASHINGTON STREET,BATH,NY,14810,1017,STEUBEN,36101,-77.330575,42.337223, , , , , , , , , , , , , , , , , , , , , , 
PRICE CHOPPER - 134,5626 STATE HIGHWAY 7,ONEONTA,NY,13820,2050,OTSEGO,36077,-75.013617,42.460861, , , , , , , , , , , , , , , , , , , , , , 
MONTICELLO PHARMACY,41 JEFFERSON STREET,MONTICELLO,NY,12701,1161,SULLIVAN,36105,-74.697134,41.659401, , , , , , , , , , , , , , , , , , , , , , 
CATSKILL PHARMACY,6401 UNITED STATES HIGHWAY 209,KERHONKSON,NY,12446, ,ULSTER,36111,-74.303802,41.774113, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10715,381 BROADWAY,MONTICELLO,NY,12701,1385,SULLIVAN,36105,-74.682674,41.653361, , , , , , , , , , , , , , , , , , , , , , 
CVS - 502,625 WEST CLINTON STREET,ITHACA,NY,14850,5256,TOMPKINS,36109,-76.507097,42.436367, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1249,50 NORTH MAIN STREET,ELLENVILLE,NY,12428,1015,ULSTER,36111,-74.392349,41.720462, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,46 THOMPSON SQUARE,MONTICELLO,NY,12701,4868,SULLIVAN,36105,-74.670811,41.666971, , , , , , , , , , , , , , , , , , , , , , 
TARGET,40 CATHERWOOD ROAD,ITHACA,NY,14850,1056,TOMPKINS,36109,-76.491169,42.485306, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2547,41 ANAWANA LAKE ROAD,MONTICELLO,NY,12701,3206,SULLIVAN,36105,-74.679867,41.666896, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 2120,5396 STATE HIGHWAY 12,NORWICH,NY,13815,3211,CHENANGO,36017,-75.527019,42.496942, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICINE SHOPPE PHARMACY,1188 VESTAL AVENUE,BINGHAMTON,NY,13903,1612,BROOME,36007,-75.913708,42.089031, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1128,72 BROOKSIDE AVENUE,CHESTER,NY,10918,1070,ORANGE,36071,-74.281939,41.356288, , , , , , , , , , , , , , , , , , , , , , 
CVS - 3154,59 MAIN STREET,WARWICK,NY,10990,1330,ORANGE,36071,-74.359675,41.258429, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICINE SHOPPE PHARMACY,15 JERSEY AVENUE,PORT JERVIS,NY,12771,2436,ORANGE,36071,-74.691626,41.372256, , , , , , , , , , , , , , , , , , , , , , 
TARGET,1 NORTH GALLERIA DRIVE,MIDDLETOWN,NY,10941,3032,ORANGE,36071,-74.368612,41.451602, , , , , , , , , , , , , , , , , , , , , , 
PRICE CHOPPER - 114,511 SCHUTT ROAD EXTENSION,MIDDLETOWN,NY,10940,2569,ORANGE,36071,-74.38303,41.450342, , , , , , , , , , , , , , , , , , , , , , 
UNITED HEALTH SERVICES PROFESSIONAL HOME CARE,4401 VESTAL PARKWAY EAST,VESTAL,NY,13850,3514,BROOME,36007,-75.969114,42.096363, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 2749,119 WEST MAIN STREET,HANCOCK,NY,13783,1017,DELAWARE,36025,-75.284779,41.954692, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10799,3701 VESTAL PARKWAY EAST,VESTAL,NY,13850,2397,BROOME,36007,-75.982795,42.098451, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10882,2309 NORTH TRIPHAMMER ROAD,ITHACA,NY,14850,1060,TOMPKINS,36109,-76.482188,42.483325, , , , , , , , , , , , , , , , , , , , , , 
SULLIVAN PHARMACY,267 NORTH MAIN STREET,LIBERTY,NY,12754,1850,SULLIVAN,36105,-74.747337,41.804244, , , , , , , , , , , , , , , , , , , , , , 
PHOENICIA PHARMACY,41 MAIN STREET,PHOENICIA,NY,12464,5211,ULSTER,36111,-74.315117,42.083258, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 4716,615 SOUTH MEADOW STREET,ITHACA,NY,14850,5358,TOMPKINS,36109,-76.507457,42.433359, , , , , , , , , , , , , , , , , , , , , , 
GUSAR'S PHARMACY,458 BROADWAY,MONTICELLO,NY,12701,1732,SULLIVAN,36105,-74.688116,41.655628, , , , , , , , , , , , , , , , , , , , , , 
BROWNS PRESCRIPTION PHARMACY,115 FRONT STREET,DEPOSIT,NY,13754,1111,BROOME,36007,-75.427114,42.060588, , , , , , , , , , , , , , , , , , , , , , 
GREATER BINGHAMTON HEALTH CENTER,425 ROBINSON STREET,BINGHAMTON,NY,13904,1735,BROOME,36007,-75.868365,42.106007, , , , , , , , , , , , , , , , , , , , , , 
CVS - 5059,98 CLOWES AVENUE,GOSHEN,NY,10924,1923,ORANGE,36071,-74.334076,41.396975, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 2428,89 BROOKSIDE AVENUE,CHESTER,NY,10918,1033,ORANGE,36071,-74.285286,41.357466, , , , , , , , , , , , , , , , , , , , , , 
SHOPRITE,78 BROOKSIDE AVENUE,CHESTER,NY,10918,1060,ORANGE,36071,-74.282887,41.358061, , , , , , , , , , , , , , , , , , , , , , 
CVS - 2361,245 EAST MAIN STREET,MIDDLETOWN,NY,10940,4017,ORANGE,36071,-74.408667,41.446666, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 7873,5 LAKE STREET,STAMFORD,NY,12167,1007,DELAWARE,36025,-74.625348,42.411288, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10793,21 NORTH MAIN STREET,NEWARK VALLEY,NY,13811,3607,TIOGA,36107,-76.182593,42.225077, , , , , , , , , , , , , , , , , , , , , , 
JEFFERSON PHARMACY,4892 STATE ROUTE 52,JEFFERSONVILLE,NY,12748,5617,SULLIVAN,36105,-74.935656,41.779722, , , , , , , , , , , , , , , , , , , , , , 
WURTSBORO PHARMACY,2930 ROUTE 209,WURTSBORO,NY,12790, ,SULLIVAN,36105,-74.497608,41.565622, , , , , , , , , , , , , , , , , , , , , , 
ACCUCARE PHARMACY,67 COUNTY HIGHWAY 108,MIDDLETOWN,NY,10940,6948,ORANGE,36071,-74.433722,41.424394, , , , , , , , , , , , , , , , , , , , , , 
THE PHARMACY,711 MAIN STREET,JOHNSON CITY,NY,13790,1743,BROOME,36007,-75.97653,42.116522, , , , , , , , , , , , , , , , , , , , , , 
ENGLISH PHARMACY,112 MAIN STREET,WINDSOR,NY,13865,4129,BROOME,36007,-75.639712,42.077107, , , , , , , , , , , , , , , , , , , , , , 
CVS - 3098,123 WINDERMERE AVENUE,GREENWOOD LAKE,NY,10925,3099,ORANGE,36071,-74.292152,41.226221, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10555,153 STATE ROUTE 94,WARWICK,NY,10990, ,ORANGE,36071,-74.380743,41.236588, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 156,1 FITZGERALD DRIVE,MIDDLETOWN,NY,10940,3059,ORANGE,36071,-74.395956,41.455882, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10551,701 ROUTE 211 EAST,MIDDLETOWN,NY,10941,1413,ORANGE,36071,-74.360565,41.466204, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 1193,1 MAIN STREET,DELHI,NY,13753,1106,DELAWARE,36025,-74.922185,42.266448, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10797,153 MAIN STREET,OWEGO,NY,13827,1579,TIOGA,36107,-76.264032,42.103126, , , , , , , , , , , , , , , , , , , , , , 
CLINTWOOD PHARMACY,4700 VESTAL PARKWAY EAST,VESTAL,NY,13850, ,BROOME,36007,-75.951223,42.091556, , , , , , , , , , , , , , , , , , , , , , 
ROCK HILL HEALTHMART PHARMACY,253 ROCK HILL DRIVE,ROCK HILL,NY,12775,6620,SULLIVAN,36105,-74.59368,41.624597, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICAP PHARMACY,43A MAIN STREET,LIVINGSTON MANOR,NY,12758,5145,SULLIVAN,36105,-74.82737,41.900817, , , , , , , , , , , , , , , , , , , , , , 
PINE BUSH PHARMACY,2412 STATE ROUTE 52,PINE BUSH,NY,12566, ,ORANGE,36071,-74.294414,41.605964, , , , , , , , , , , , , , , , , , , , , , 
MATTHEWS PHARMACY,101 CANAL STREET,ELLENVILLE,NY,12428,1403,ULSTER,36111,-74.394092,41.716871, , , , , , , , , , , , , , , , , , , , , , 
K AND K PHARMACY,187 MILL STREET,LIBERTY,NY,12754,2000,SULLIVAN,36105,-74.734847,41.79423, , , , , , , , , , , , , , , , , , , , , , 
CVS - 1951,1103 NORTH STREET,ENDICOTT,NY,13760,5246,BROOME,36007,-76.050281,42.104738, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 11207,37 PENNSYLVANIA AVENUE,BINGHAMTON,NY,13903,1608,BROOME,36007,-75.916028,42.08786, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 742,100 PIKE STREET,PORT JERVIS,NY,12771,1831,ORANGE,36071,-74.693083,41.376495, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10802,1250 UPPER FRONT STREET,BINGHAMTON,NY,13901,1068,BROOME,36007,-75.893695,42.155898, , , , , , , , , , , , , , , , , , , , , , 
KMART,33 WEST STATE STREET,BINGHAMTON,NY,13901,2300,BROOME,36007,-75.906218,42.111447, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10791,100 EAST MAIN STREET,ENDICOTT,NY,13760,4815,BROOME,36007,-76.064405,42.094672, , , , , , , , , , , , , , , , , , , , , , 
SAM'S CLUB - 6366,2441 VESTAL PARKWAY EAST,VESTAL,NY,13850,2018,BROOME,36007,-76.007516,42.098546, , , , , , , , , , , , , , , , , , , , , , 
PRICE CHOPPER - 108,10 GLENWOOD AVENUE,BINGHAMTON,NY,13905,2568,BROOME,36007,-75.934461,42.107273, , , , , , , , , , , , , , , , , , , , , , 
AKIN'S PHARMACY,33 MAIN STREET,WARWICK,NY,10990,1332,ORANGE,36071,-74.359749,41.257152, , , , , , , , , , , , , , , , , , , , , , 
THE MEDICINE SHOPPE PHARMACY,1987 STATE ROUTE 52,LIBERTY,NY,12754,8316,SULLIVAN,36105,-74.725097,41.784324, , , , , , , , , , , , , , , , , , , , , , 
ALITON'S PHARMACY HOME HEALTHCARE CENTERS,12 SUSSEX STREET,PORT JERVIS,NY,12771,2421,ORANGE,36071,-74.692749,41.3745, , , , , , , , , , , , , , , , , , , , , , 
BARTLES PHARMACY,10 LAFAYETTE PARK,OXFORD,NY,13830, ,CHENANGO,36017,-75.597709,42.442712, , , , , , , , , , , , , , , , , , , , , , 
ACCUCARE PHARMACY,167 DOLSON AVENUE,MIDDLETOWN,NY,10940,6538,ORANGE,36071,-74.426162,41.427407, , , , , , , , , , , , , , , , , , , , , , 
FLORIDA PHARMACY,162 NORTH MAIN STREET,FLORIDA,NY,10921,1042,ORANGE,36071,-74.359148,41.338099, , , , , , , , , , , , , , , , , , , , , , 
UNITED HEALTH SERVICE,10-42 MITCHELL AVENUE,BINGHAMTON,NY,13903,1617,BROOME,36007,-75.914616,42.086369, , , , , , , , , , , , , , , , , , , , , , 
CVS - 168,800 HOOPER ROAD,ENDWELL,NY,13760,1560,BROOME,36007,-76.028864,42.128666, , , , , , , , , , , , , , , , , , , , , , 
PRESTIGE PHARMACY,36 JAMES STREET,MIDDLETOWN,NY,10940,5729,ORANGE,36071,-74.421236,41.446444, , , , , , , , , , , , , , , , , , , , , , 
LOURDES HOSPITAL,169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,4246,BROOME,36007,-75.936023,42.091919, , , , , , , , , , , , , , , , , , , , , , 
WAL-MART SUPERCENTER - 1835,2405 VESTAL PARKWAY EAST,VESTAL,NY,13850,2018,BROOME,36007,-76.013197,42.095429, , , , , , , , , , , , , , , , , , , , , , 
MIDDLETOWN PHARMACY,149 WICKHAM AVENUE,MIDDLETOWN,NY,10940,3721,ORANGE,36071,-74.412027,41.451724, , , , , , , , , , , , , , , , , , , , , , 
CVS - 566,34 WEST STATE STREET,BINGHAMTON,NY,13901,2311,BROOME,36007,-75.904211,42.109446, , , , , , , , , , , , , , , , , , , , , , 
CVS - 562,345 MAIN STREET,JOHNSON CITY,NY,13790,2050,BROOME,36007,-75.9612,42.116311, , , , , , , , , , , , , , , , , , , , , , 
WEIS MARKETS,100 RANO BOULEVARD,VESTAL,NY,13850,2798,BROOME,36007,-76.004964,42.093707, , , , , , , , , , , , , , , , , , , , , , 
CORNER DRUG STORE AND GIFT SHOP HEALTH MART PHARMACY,101 WEST MAIN STREET,ENDICOTT,NY,13760,4773,BROOME,36007,-76.065559,42.095316, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 652,400 CHESTNUT STREET,ONEONTA,NY,13820,2121,OTSEGO,36077,-75.092243,42.454933, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10790,511 HOOPER ROAD,ENDWELL,NY,13760,1907,BROOME,36007,-76.018675,42.117092, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10803,201 CONKLIN AVENUE,BINGHAMTON,NY,13903,2147,BROOME,36007,-75.898471,42.094785, , , , , , , , , , , , , , , , , , , , , , 
CVS - 781,1276 UPPER FRONT STREET,BINGHAMTON,NY,13901,1011,BROOME,36007,-75.894778,42.158593, , , , , , , , , , , , , , , , , , , , , , 
REDI PHARMACY,44 RONALD REAGAN BOULEVARD,WARWICK,NY,10990,4118,ORANGE,36071,-74.331694,41.270974, , , , , , , , , , , , , , , , , , , , , , 
KMART,527 ENDICOTT PLAZA,ENDICOTT,NY,13760,5047,BROOME,36007,-76.056216,42.098336, , , , , , , , , , , , , , , , , , , , , , 
WALGREENS - 10291,335 MAIN STREET,JOHNSON CITY,NY,13790,2050,BROOME,36007,-75.959821,42.116345, , , , , , , , , , , , , , , , , , , , , , 
TARGET,3112 VESTAL PARKWAY EAST,VESTAL,NY,13850,2038,BROOME,36007,-76.001564,42.093724, , , , , , , , , , , , , , , , , , , , , , 
HANNAFORD,705 STATE HIGHWAY 28,ONEONTA,NY,13820,3575,OTSEGO,36077,-75.057256,42.446538, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 10740,11 EAST MAIN STREET,DRYDEN,NY,13053, ,TOMPKINS,36109,-76.29657,42.490926, , , , , , , , , , , , , , , , , , , , , , 
RITE AID - 704,330 PINE TREE ROAD,ITHACA,NY,14850,2819,TOMPKINS,36109,-76.465915,42.437892, , , , , , , , , , , , , , , , , , , , , , 
